distance_km,python_pressure_psi,matlab_pressure_psi,absolute_error_psi,relative_error
17.5,3.436019237408324,3.4376,0.0015807625916761658,0.000459844831183432
17.6,3.354965867760518,3.3565,0.0015341322394819557,0.00045706308341485343
17.7,3.2756285887620997,3.2772,0.0015714112379003886,0.000479498119705965
17.8,3.1979755156752714,3.1995,0.0015244843247286255,0.00047647580082157384
17.9,3.121975276512515,3.1235,0.0015247234874848914,0.00048814582599164124
18.0,3.047597004311715,3.0491,0.001502995688285047,0.0004929309265963881
18.1,2.9748103295763584,2.9763,0.0014896704236417868,0.0005005108435445979
18.2,2.9035853728738616,2.905,0.0014146271261381571,0.0004869628661405016
18.3,2.8338927375855945,2.8353,0.0014072624144056967,0.0004963363363332616
18.4,2.765703502802404,2.7671,0.0013964971975961582,0.0005046789771226765
18.5,2.6989892163598306,2.7004,0.001410783640169555,0.0005224350615351633
18.6,2.633721888007538,2.6351,0.0013781119924618501,0.0005229828061408865
18.7,2.5698739827076995,2.5712,0.0013260172923006408,0.0005157192331598634
18.8,2.5074184140574145,2.5088,0.0013815859425854171,0.0005506959273698251
18.9,2.4463285378305395,2.4476,0.0012714621694605022,0.0005194730223322855
19.0,2.386578145634428,2.3879,0.0013218543655719728,0.0005535635351446764
19.1,2.3281414586774645,2.3294,0.0012585413225356668,0.0005402856197027847
19.2,2.270993121643389,2.2723,0.0013068783566110298,0.0005751346022140693
19.3,2.215108196668665,2.2164,0.0012918033313349397,0.0005828385360652137
19.4,2.1604621574193486,2.1617,0.0012378425806516269,0.0005726245920579298
19.5,2.107030883264069,2.1082,0.0011691167359311194,0.0005545568427716153
19.6,2.054790653539917,2.056,0.0012093464600830828,0.0005882035311688146
19.7,2.0037181419082533,2.0049,0.001181858091746868,0.0005894848080936047
19.8,1.9537904107974928,1.955,0.0012095892025072441,0.000618715704607286
19.9,1.9049849059302137,1.9061,0.00111509406978616,0.0005850134147138976
20.0,1.857279450931942,1.8584,0.001120549068058141,0.0006029644145814361
