circle_id,point_index,python_x_psi,matlab_x_psi,x_absolute_error_psi,x_relative_error,python_y_psi,matlab_y_psi,y_absolute_error_psi,y_relative_error
circle2,86,1291.9457712839653,1291.9,0.04577128396522312,3.542943259170456e-05,200.4652677033068,200.47,0.004732296693191529,2.3606009343999245e-05
circle2,87,1285.816033491964,1285.8,0.01603349196398085,1.2469662438933621e-05,185.83122783016378,185.83,0.0012278301637707045,6.607276348117658e-06
circle2,88,1280.1536896070456,1280.2,0.04631039295441042,3.6174342254655846e-05,171.01007166283443,171.01,7.166283444348664e-05,4.1905639695624027e-07
circle2,89,1274.9644411295271,1275.0,0.035558870472868875,2.7889310174799118e-05,156.01672284924348,156.02,0.003277150756531455,2.1004683736261088e-05
circle2,90,1270.2535131927511,1270.3,0.0464868072488116,3.6595140713856255e-05,140.86627842071485,140.87,0.003721579285155485,2.641853684358263e-05
circle2,91,1266.0256493018219,1266.0,0.025649301821886183,2.026011202360678e-05,125.57399359053964,125.57,0.003993590539650427,3.18036994477218e-05
circle2,92,1262.2851065572963,1262.3,0.014893442703623805,1.1798655393823818e-05,110.15526639327041,110.16,0.004733606729587336,4.297028621629753e-05
circle2,93,1259.0356513686465,1259.0,0.035651368646540504,2.8317210998046468e-05,94.62562218020504,94.626,0.00037781979496287477,3.9927693758890234e-06
circle2,94,1256.2805556618027,1256.3,0.019444338197217803,1.547746413851612e-05,79.00069798667495,79.001,0.0003020133250544177,3.822905090497812e-06
circle2,95,1254.0225935846024,1254.0,0.02259358460241856,1.8017212601609698e-05,63.29622678687469,63.296,0.0002267868746912427,3.5829574489895522e-06
circle2,96,1252.264038713458,1252.3,0.03596128654203312,2.871619144137437e-05,47.52802165209122,47.528,2.1652091220403236e-05,4.5556495582400346e-07
circle2,97,1251.0066617640578,1251.0,0.006661764057753317,5.325151125302411e-06,31.711959828282197,31.712,4.017171780290596e-05,1.2667670851067721e-06
circle2,98,1250.2517288084073,1250.3,0.04827119159267568,3.860768742915755e-05,15.863966749033828,15.864,3.325096617246004e-05,2.0960013976588525e-06
circle2,99,1250.0,1250.0,0.0,0.0,6.123233995736766e-14,6.1232e-14,3.3995736766141375e-19,3.3995736766141375e-19
circle3,0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
circle3,1,2749.8741355957964,2749.9,0.025864404203730373,9.405579913353348e-06,7.931983374516912,7.932,1.6625483088006376e-05,2.096001397882801e-06
circle3,2,2749.4966691179707,2749.5,0.0033308820293314056,1.211450092500966e-06,15.855979914141127,15.856,2.008585887303127e-05,1.266767083314283e-06
circle3,3,2748.867980643271,2748.9,0.03201935672905165,1.1648061671596511e-05,23.764010826045666,23.764,1.0826045667045037e-05,4.5556495821600057e-07
circle3,4,2747.9887032076986,2748.0,0.011296792301436653,4.1109142290526394e-06,31.648113393437317,31.648,0.00011339343731719964,3.5829574480914953e-06
circle3,5,2746.859722169099,2746.9,0.04027783090123194,1.46630131789406e-05,39.500348993337475,39.5,0.0003489933374751786,8.835274366460218e-06
circle3,6,2745.4821743156763,2745.5,0.017825684323725,6.492691430968858e-06,47.31281109010256,47.313,0.00018890989744591025,3.992769375138128e-06
circle3,7,2743.857446721352,2743.9,0.042553278648028936,1.5508319781343683e-05,55.07763319663516,55.078,0.0003668033648409619,6.659707412051307e-06
circle3,8,2741.987175349089,2742.0,0.012824650911170465,4.677115576648601e-06,62.78699679526981,62.787,3.2047301914417403e-06,5.104130140700687e-08
circle3,9,2739.8732434036247,2739.9,0.026756596375435038,9.765537565398386e-06,70.43313921035742,70.433,0.00013921035741759624,1.97649336841532e-06
circle3,10,2737.5177794352367,2737.5,0.01777943523666181,6.494770862707511e-06,78.00836142462178,78.008,0.00036142462178645474,4.633173799949425e-06
circle3,11,2734.9231551964767,2734.9,0.023155196476636775,8.466560560399566e-06,85.50503583141717,85.505,3.583141717911076e-05,4.1905639645764295e-07
circle3,12,2732.0919832540185,2732.1,0.008016745981421991,2.9342798511847996e-06,92.91561391508189,92.916,0.00038608491810521173,4.1552038196350655e-06
circle3,13,2729.0271143580176,2729.0,0.02711435801757034,9.935638701931234e-06,100.23263385165343,100.23,0.00263385165342811,2.6278076957279353e-05
circle3,14,2725.7316345716554,2725.7,0.03163457165555883,1.160603575432323e-05,107.44872802229291,107.45,0.0012719777070913096,1.1837856743520797e-05
circle3,15,2722.2088621637313,2722.2,0.008862163731464534,3.255515293315897e-06,114.5566304318526,114.56,0.0033695681474057437,2.941312977833226e-05
circle3,16,2718.4623442674465,2718.5,0.037655732553503185,1.3851658103183074e-05,121.54918402511717,121.55,0.0008159748828262536,6.713080072614181e-06
circle3,17,2714.4958533087447,2714.5,0.004146691255300539,1.5276077566036244e-06,128.41934789335158,128.42,0.0006521066484026505,5.07792126150639e-06
circle3,18,2710.3133832077956,2710.3,0.01338320779541391,4.937906429330299e-06,135.1602043638994,135.16,0.00020436389939959554,1.5120146448623524e-06
circle3,19,2705.9191453574585,2705.9,0.019145357458455692,7.0754120471767955e-06,141.76496596569268,141.76,0.004965965692690588,3.503079636491668e-05
circle3,20,2701.3175643827644,2701.3,0.017564382764248876,6.50219626263239e-06,148.2269822636601,148.23,0.003017736339899102,2.035847223840722e-05
circle3,21,2696.5132736856967,2696.5,0.013273685696731263,4.92256098525172e-06,154.53974655515128,154.54,0.0002534448487097052,1.6399951385382762e-06
circle3,22,2691.5111107797447,2691.5,0.011110779744740285,4.128099477889758e-06,160.6969024216348,160.7,0.003097578365185427,1.927553431975997e-05
circle3,23,2686.3161124189382,2686.3,0.016112418938064366,5.99799684996626e-06,166.6922501290729,166.69,0.002250129072905338,1.3498884593588926e-05
circle3,24,2680.9335095262677,2680.9,0.033509526267607725,1.2499357032193564e-05,172.519752870528,172.52,0.00024712947200100643,1.4324685369870533e-06
circle3,25,2675.3687219265803,2675.4,0.0312780734197986,1.1690989541675488e-05,178.17354284471574,178.17,0.0035428447157528353,1.9884631058836143e-05
circle3,26,2669.6273528892834,2669.6,0.0273528892835202,1.0246062812226625e-05,183.64792716438333,183.65,0.002072835616672819,1.1286880569958176e-05
circle3,27,2663.7151834863216,2663.7,0.015183486321802775,5.70014878620069e-06,188.93739358856456,188.94,0.0026064114354369394,1.3794916033856989e-05
circle3,28,2657.6381667711303,2657.6,0.038166771130363486,1.4361367824489573e-05,194.0366160729392,194.04,0.0033839270607813887,1.7439327256139915e-05
circle3,29,2651.402421784416,2651.4,0.002421784416128503,9.133983616687421e-07,198.940460132708,198.94,0.00046013270801381623,2.3129220268111806e-06
circle3,30,2645.0142273927995,2645.0,0.014227392799512018,5.378976483747455e-06,203.64398801258392,203.64,0.003988012583931777,1.95836406596532e-05
circle3,31,2638.4800159665274,2638.5,0.019984033472610463,7.57401306523042e-06,208.14246365869286,208.14,0.002463658692875015,1.183654604052568e-05
circle3,32,2631.806366902626,2631.8,0.006366902625813964,2.419219783347505e-06,212.4313574873786,212.43,0.00135748737858421,6.390280932938897e-06
circle3,33,2625.0,2625.0,0.0,0.0,216.50635094610968,216.51,0.0036490538903137804,1.6853973905656922e-05
circle3,34,2618.0677686931704,2618.1,0.03223130682954434,1.2310953298019304e-05,220.36334086189552,220.36,0.003340861895509306,1.5160927098880495e-05
circle3,35,2611.0166531514433,2611.0,0.016653151443279057,6.378074087812737e-06,223.99844357283396,224.0,0.0015564271660366558,6.948335562663642e-06
circle3,36,2603.8537532504715,2603.9,0.04624674952856367,1.776057050138779e-05,227.4079988386296,227.41,0.0020011613704014053,8.7997949536142e-06
circle3,37,2596.5862814232823,2596.6,0.013718576717565156,5.283284571195084e-06,230.58857352614538,230.59,0.0014264738546216904,6.18619131194627e-06
circle3,38,2589.2215553979677,2589.2,0.02155539796785888,8.325118943248448e-06,233.53696506627665,233.54,0.0030349337233417373,1.2995348648376027e-05
circle3,39,2581.7669908293556,2581.8,0.03300917064461828,1.2785332188635168e-05,236.2502046786671,236.25,0.00020467866710305316,8.663647284785319e-07
circle3,40,2574.2300938320686,2574.2,0.030093832068814663,1.1690557093005465e-05,238.72556036101847,238.73,0.004439638981523331,1.859690437533335e-05
circle3,41,2566.6184534225085,2566.6,0.018453422508628137,7.189831882111797e-06,240.9605396399855,240.96,0.0005396399855044365,2.2395417725117716e-06
circle3,42,2558.939733877357,2558.9,0.03973387735686629,1.5527717908814836e-05,242.95289208088542,242.95,0.0028920808854309143,1.1904016815932967e-05
circle3,43,2551.2016670162975,2551.2,0.001667016297687951,6.534243876167887e-07,244.7006115536947,244.7,0.0006115536947106648,2.499197771600592e-06
circle3,44,2543.412044416733,2543.4,0.012044416732805985,4.735557416374138e-06,246.201938253052,246.2,0.001938253052003347,7.872676896845438e-06
circle3,45,2535.578709568321,2535.6,0.02129043167906275,8.39660501619449e-06,247.45536047023316,247.46,0.004639529766848227,1.8748604893106874e-05
circle3,46,2527.709549975253,2527.7,0.009549975253321463,3.7781284382329645e-06,248.45961611531354,248.46,0.00038388468647099216,1.545056292646672e-06
circle3,47,2519.812489214197,2519.8,0.01248921419664839,4.956430747141991e-06,249.2136939879856,249.21,0.0036939879855992785,1.4822791965006534e-05
circle3,48,2511.8954789559357,2511.9,0.004521044064404123,1.7998503381520453e-06,249.716834795752,249.72,0.003165204248006148,1.2675013006591977e-05
circle3,49,2503.966490958702,2504.0,0.033509041298202646,1.3382204991294987e-05,249.96853191846876,249.97,0.001468081531243115,5.873030888679102e-06
circle3,50,2496.033509041298,2496.0,0.033509041298202646,1.3425096673959393e-05,249.96853191846876,249.97,0.001468081531243115,5.873030888679102e-06
circle3,51,2488.1045210440643,2488.1,0.004521044064404123,1.817066864034453e-06,249.716834795752,249.72,0.003165204248006148,1.2675013006591977e-05
circle3,52,2480.187510785803,2480.2,0.01248921419664839,5.035567372247558e-06,249.2136939879856,249.21,0.0036939879855992785,1.4822791965006534e-05
circle3,53,2472.290450024747,2472.3,0.009549975253321463,3.862789812450537e-06,248.45961611531354,248.46,0.00038388468647099216,1.545056292646672e-06
circle3,54,2464.4212904316782,2464.4,0.021290431678153254,8.639194805288611e-06,247.45536047023316,247.46,0.004639529766848227,1.8748604893106874e-05
circle3,55,2456.587955583267,2456.6,0.012044416732805985,4.9028807021110416e-06,246.201938253052,246.2,0.001938253052003347,7.872676896845438e-06
circle3,56,2448.7983329837025,2448.8,0.001667016297687951,6.807482430937402e-07,244.7006115536947,244.7,0.0006115536947106648,2.499197771600592e-06
circle3,57,2441.060266122643,2441.1,0.03973387735686629,1.627703795701376e-05,242.95289208088542,242.95,0.0028920808854309143,1.1904016815932967e-05
circle3,58,2433.3815465774915,2433.4,0.018453422508628137,7.583390527093012e-06,240.9605396399855,240.96,0.0005396399855044365,2.2395417725117716e-06
circle3,59,2425.7699061679314,2425.8,0.030093832068814663,1.2405735043620521e-05,238.72556036101847,238.73,0.004439638981523331,1.859690437533335e-05
circle3,60,2418.2330091706444,2418.2,0.03300917064461828,1.3650306279306213e-05,236.2502046786671,236.25,0.00020467866710305316,8.663647284785319e-07
circle3,61,2410.7784446020323,2410.8,0.02155539796785888,8.941180507656744e-06,233.53696506627668,233.54,0.0030349337233133156,1.2995348648254327e-05
circle3,62,2403.4137185767177,2403.4,0.013718576717565156,5.707987316953131e-06,230.58857352614535,230.59,0.0014264738546501121,6.186191312069526e-06
circle3,63,2396.1462467495285,2396.1,0.04624674952856367,1.9300842839849618e-05,227.40799883862962,227.41,0.0020011613703729836,8.79979495348922e-06
circle3,64,2388.9833468485567,2389.0,0.016653151443279057,6.970762429166621e-06,223.99844357283396,224.0,0.0015564271660366558,6.948335562663642e-06
circle3,65,2381.9322313068296,2381.9,0.03223130682954434,1.3531763226644416e-05,220.36334086189552,220.36,0.003340861895509306,1.5160927098880495e-05
circle3,66,2375.0,2375.0,0.0,0.0,216.50635094610965,216.51,0.003649053890342202,1.6853973905788195e-05
circle3,67,2368.193633097374,2368.2,0.006366902625813964,2.6884987018891834e-06,212.43135748737856,212.43,0.0013574873785557884,6.390280932805104e-06
circle3,68,2361.5199840334726,2361.5,0.019984033472610463,8.462432128990244e-06,208.14246365869286,208.14,0.002463658692875015,1.183654604052568e-05
circle3,69,2354.9857726072005,2355.0,0.014227392799512018,6.041355753508288e-06,203.64398801258392,203.64,0.003988012583931777,1.95836406596532e-05
circle3,70,2348.597578215583,2348.6,0.0024217844170379976,1.0311608690445362e-06,198.94046013270798,198.94,0.0004601327079853945,2.3129220266683145e-06
circle3,71,2342.3618332288697,2342.4,0.038166771130363486,1.629387428721119e-05,194.03661607293918,194.04,0.0033839270608098104,1.7439327256286388e-05
circle3,72,2336.2848165136784,2336.3,0.015183486321802775,6.49894547866403e-06,188.93739358856456,188.94,0.0026064114354369394,1.3794916033856989e-05
circle3,73,2330.3726471107166,2330.4,0.0273528892835202,1.1737422452591915e-05,183.64792716438336,183.65,0.0020728356166443973,1.1286880569803415e-05
circle3,74,2324.6312780734197,2324.6,0.0312780734197986,1.3455249685880841e-05,178.17354284471568,178.17,0.003542844715695992,1.9884631058517103e-05
circle3,75,2319.0664904737323,2319.1,0.033509526267607725,1.4449366680008505e-05,172.51975287052798,172.52,0.00024712947202942814,1.4324685371517976e-06
circle3,76,2313.6838875810618,2313.7,0.016112418938064366,6.963918804540073e-06,166.6922501290729,166.69,0.002250129072905338,1.3498884593588926e-05
circle3,77,2308.4888892202553,2308.5,0.011110779744740285,4.812986677383705e-06,160.69690242163486,160.7,0.0030975783651285838,1.9275534319406246e-05
circle3,78,2303.4867263143033,2303.5,0.013273685696731263,5.762398826451601e-06,154.53974655515128,154.54,0.0002534448487097052,1.6399951385382762e-06
circle3,79,2298.6824356172356,2298.7,0.017564382764248876,7.641006988406002e-06,148.2269822636601,148.23,0.003017736339899102,2.035847223840722e-05
circle3,80,2294.0808546425415,2294.1,0.019145357458455692,8.34547642145316e-06,141.7649659656927,141.76,0.00496596569271901,3.503079636511717e-05
circle3,81,2289.6866167922044,2289.7,0.01338320779541391,5.844961259297686e-06,135.16020436389937,135.16,0.00020436389937117383,1.5120146446520704e-06
circle3,82,2285.5041466912553,2285.5,0.004146691255300539,1.8143475192739176e-06,128.41934789335158,128.42,0.0006521066484026505,5.07792126150639e-06
circle3,83,2281.5376557325535,2281.5,0.037655732553503185,1.650481374249537e-05,121.54918402511717,121.55,0.0008159748828262536,6.713080072614181e-06
circle3,84,2277.7911378362696,2277.8,0.00886216373055504,3.890668070311282e-06,114.55663043185262,114.56,0.003369568147377322,2.9413129778084164e-05
circle3,85,2274.2683654283446,2274.3,0.03163457165555883,1.3909586094868235e-05,107.44872802229285,107.45,0.001271977707148153,1.183785674404982e-05
circle3,86,2270.9728856419824,2271.0,0.02711435801757034,1.1939391465244535e-05,100.2326338516534,100.23,0.002633851653399688,2.627807695699579e-05
circle3,87,2267.9080167459815,2267.9,0.008016745981421991,3.5348763091062177e-06,92.91561391508189,92.916,0.00038608491810521173,4.1552038196350655e-06
circle3,88,2265.0768448035233,2265.1,0.023155196476636775,1.0222593473416969e-05,85.50503583141722,85.505,3.583141722174332e-05,4.1905639695624027e-07
circle3,89,2262.4822205647633,2262.5,0.01777943523666181,7.858313916756601e-06,78.00836142462174,78.008,0.00036142462174382217,4.63317379940291e-06
circle3,90,2260.1267565963753,2260.1,0.026756596375435038,1.1838678100719011e-05,70.43313921035742,70.433,0.00013921035741759624,1.97649336841532e-06
circle3,91,2258.012824650911,2258.0,0.012824650911170465,5.679650536390817e-06,62.78699679526982,62.787,3.2047301772308856e-06,5.1041301180672525e-08
circle3,92,2256.142553278648,2256.1,0.042553278648028936,1.8861432847847586e-05,55.077633196635205,55.078,0.0003668033647983293,6.659707411277267e-06
circle3,93,2254.5178256843237,2254.5,0.017825684323725,7.906712940219561e-06,47.31281109010252,47.313,0.00018890989748143738,3.9927693758890234e-06
circle3,94,2253.140277830901,2253.1,0.04027783090123194,1.787662815730857e-05,39.500348993337475,39.5,0.0003489933374751786,8.835274366460218e-06
circle3,95,2252.0112967923014,2252.0,0.011296792301436653,5.016337611650379e-06,31.648113393437345,31.648,0.00011339343734562135,3.5829574489895522e-06
circle3,96,2251.132019356729,2251.1,0.03201935672905165,1.4223871320266381e-05,23.76401082604561,23.764,1.0826045610201618e-05,4.5556495582400346e-07
circle3,97,2250.5033308820293,2250.5,0.0033308820293314056,1.4800631101228196e-06,15.855979914141098,15.856,2.008585890145298e-05,1.2667670851067721e-06
circle3,98,2250.1258644042036,2250.1,0.025864404203730373,1.1494779878107806e-05,7.931983374516914,7.932,1.662548308623002e-05,2.0960013976588525e-06
circle3,99,2250.0,2250.0,0.0,0.0,3.061616997868383e-14,3.0616e-14,1.6997868383070687e-19,1.6997868383070687e-19
